dataset,model,runtime_minutes,test_f1,test_conf_matrix,test_roc_curve,test_prc_curve,learning_curves_loss,learning_curves_f1,train_conf_matrix,val_conf_matrix,learning_curves_acc,learning_curves_precision,learning_curves_recall,test_acc,test_precision,test_recall,test_loss,val_acc,val_precision,val_recall,val_f1,val_loss,train_acc,train_precision,train_recall,train_f1,train_loss,Patience,freezed_layers,embedding,grid_runtime_minutes,num_combinations,val_roc_curve,val_prc_curve,train_roc_curve,train_prc_curve,best_params,TP,FN,FP,TN,recall_positive,precision_positive,f1_positive,recall_negative,precision_negative,f1_negative,test_macro_recall,test_macro_f1,test_weighted_recall,test_weighted_f1,ROC_area,data_augmentation,tamaño_dataset,balance
balanced_1000_substitute_BERT,Logistic_Regression,0.0167023234897189,0.2282608695652174,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_Logistic_Regression_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_Logistic_Regression_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_Logistic_Regression_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_substitute_BERT_Logistic_Regression_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_Logistic_Regression_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_Logistic_Regression_SBERT_val.png,,,,0.8581418581418582,0.1354838709677419,0.7241379310344828,,0.9095477386934674,0.8867924528301887,0.94,0.912621359223301,,0.9748462828395752,0.9713024282560706,0.978865406006674,0.9750692520775625,,,0.0,prepr_SBERT,0.1002139409383138,6.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_Logistic_Regression_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_Logistic_Regression_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_Logistic_Regression_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_Logistic_Regression_SBERT_train.png,"{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",21,8,134,838,0.7241379310344828,0.1354838709677419,0.2282608695652174,0.8621399176954733,0.9905437352245864,0.921892189218922,0.793138924364978,0.5750765293920697,0.8581418581418582,0.9017969761620214,0.87,03 substitute BERT,05. 1000 - 1000,03. balanced
balanced_1000_substitute_BERT,Naive_Bayes,0.0002007068792978,0.12531328320802,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_Naive_Bayes_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_Naive_Bayes_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_Naive_Bayes_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_substitute_BERT_Naive_Bayes_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_Naive_Bayes_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_Naive_Bayes_SBERT_val.png,,,,0.6513486513486514,0.0675675675675675,0.8620689655172413,,0.7989949748743719,0.7631578947368421,0.87,0.8130841121495327,,0.7708216880939072,0.7287184284377923,0.8665183537263627,0.7916666666666666,,,0.0,prepr_SBERT,0.0200706879297892,100.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_Naive_Bayes_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_Naive_Bayes_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_Naive_Bayes_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_Naive_Bayes_SBERT_train.png,{'var_smoothing': 0.15199110829529336},25,4,345,627,0.8620689655172413,0.0675675675675675,0.12531328320802,0.6450617283950617,0.993660855784469,0.7822832189644416,0.7535653469561515,0.4537982510862308,0.6513486513486514,0.7632501239225473,0.84,03 substitute BERT,05. 1000 - 1000,03. balanced
balanced_1000_substitute_BERT,Random_Forest_Classifier,0.0278989533583323,0.2741935483870968,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT_val.png,,,,0.91008991008991,0.1789473684210526,0.5862068965517241,,0.9045226130653268,0.935483870967742,0.87,0.9015544041450776,,1.0,1.0,1.0,1.0,,,0.0,prepr_SBERT,0.3347874402999878,12.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_Random_Forest_Classifier_SBERT_train.png,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",17,12,78,894,0.5862068965517241,0.1789473684210526,0.2741935483870968,0.9197530864197532,0.9867549668874172,0.952076677316294,0.7529799914857386,0.6131351128516954,0.91008991008991,0.9324377055491144,0.88,03 substitute BERT,05. 1000 - 1000,03. balanced
balanced_1000_substitute_BERT,SVC,0.0467580159505208,0.3304347826086957,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_SVC_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_SVC_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_SVC_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_substitute_BERT_SVC_SBERT.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_substitute_BERT_SVC_SBERT_val.png,,,,0.9230769230769232,0.2209302325581395,0.6551724137931034,,0.9597989949748744,0.96,0.96,0.96,,,,,,,,0.0,prepr_SBERT,0.0935160319010416,2.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_substitute_BERT_SVC_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_substitute_BERT_SVC_SBERT_val.png,,,{'C': 100},19,10,67,905,0.6551724137931034,0.2209302325581395,0.3304347826086957,0.9310699588477366,0.989071038251366,0.9591944886062532,0.79312118632042,0.6448146356074744,0.9230769230769232,0.9409786729479824,0.88,03 substitute BERT,05. 1000 - 1000,03. balanced
balanced_1000_sentence_GPT2,Logistic_Regression,0.0067924857139587,0.2803738317757009,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT_val.png,,,,0.9230769230769232,0.1923076923076923,0.5172413793103449,,0.9447236180904522,0.9320388349514565,0.96,0.9458128078817734,,0.941307993292342,0.9563218390804598,0.9254727474972192,0.9406444318824192,,,0.0,prepr_SBERT,0.0407549142837524,6.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_Logistic_Regression_SBERT_train.png,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",15,14,63,909,0.5172413793103449,0.1923076923076923,0.2803738317757009,0.9351851851851852,0.9848320693391116,0.9593667546174144,0.726213282247765,0.6198702931965576,0.9230769230769232,0.9396956309786434,0.87,05 sentence GPT2,05. 1000 - 1000,03. balanced
balanced_1000_sentence_GPT2,Naive_Bayes,0.0002540132602055,0.1844660194174757,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT_val.png,,,,0.8321678321678322,0.1073446327683615,0.6551724137931034,,0.914572864321608,0.8952380952380953,0.94,0.9170731707317076,,0.8859698155394075,0.8638743455497382,0.917686318131257,0.889967637540453,,,0.0,prepr_SBERT,0.0254013260205586,100.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_Naive_Bayes_SBERT_train.png,{'var_smoothing': 0.1232846739442066},19,10,158,814,0.6551724137931034,0.1073446327683615,0.1844660194174757,0.8374485596707819,0.9878640776699028,0.906458797327394,0.7463104867319427,0.5454624083724349,0.8321678321678322,0.8855419236416923,0.83,05 sentence GPT2,05. 1000 - 1000,03. balanced
balanced_1000_sentence_GPT2,Random_Forest_Classifier,0.0270421627495023,0.2857142857142857,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT_val.png,,,,0.93006993006993,0.2028985507246377,0.4827586206896552,,0.9447236180904522,0.9587628865979382,0.93,0.9441624365482232,,1.0,1.0,1.0,1.0,,,0.0,prepr_SBERT,0.3245059529940287,12.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_Random_Forest_Classifier_SBERT_train.png,"{'max_depth': 30, 'min_samples_leaf': 1, 'n_estimators': 200}",14,15,55,917,0.4827586206896552,0.2028985507246377,0.2857142857142857,0.9434156378600824,0.9839055793991416,0.963235294117647,0.7130871292748687,0.6244747899159664,0.93006993006993,0.9436068133547124,0.86,05 sentence GPT2,05. 1000 - 1000,03. balanced
balanced_1000_sentence_GPT2,SVC,0.0292102972666422,0.3571428571428571,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_SVC_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_SVC_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_SVC_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_sentence_GPT2_SVC_SBERT.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_GPT2_SVC_SBERT_val.png,,,,0.946053946053946,0.2727272727272727,0.5172413793103449,,0.964824120603015,0.9603960396039604,0.97,0.9651741293532338,,,,,,,,0.0,prepr_SBERT,0.0584205945332845,2.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_GPT2_SVC_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_GPT2_SVC_SBERT_val.png,,,{'C': 1},15,14,40,932,0.5172413793103449,0.2727272727272727,0.3571428571428571,0.9588477366255144,0.985200845665962,0.9718456725755996,0.7380445579679296,0.6644942648592284,0.946053946053946,0.9540370995011246,0.89,05 sentence GPT2,05. 1000 - 1000,03. balanced
balanced_1000_sentence_prompt_GPT2,Logistic_Regression,0.0072318726115756,0.1951219512195121,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT_val.png,,,,0.9010989010989012,0.1276595744680851,0.4137931034482758,,0.914572864321608,0.9108910891089108,0.92,0.9154228855721394,,0.9290106204583566,0.9356659142212188,0.9221357063403782,0.9288515406162464,,,0.0,prepr_SBERT,0.0433912356694539,6.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_Logistic_Regression_SBERT_train.png,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",12,17,82,890,0.4137931034482758,0.1276595744680851,0.1951219512195121,0.9156378600823044,0.9812568908489526,0.9473124002128792,0.6647154817652902,0.5712171757161957,0.9010989010989012,0.925520668923361,0.84,06 sentence prompt GPT2,05. 1000 - 1000,03. balanced
balanced_1000_sentence_prompt_GPT2,Naive_Bayes,0.0002148559490839,0.15,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT_val.png,,,,0.8641358641358642,0.0916030534351145,0.4137931034482758,,0.8693467336683417,0.8854166666666666,0.85,0.8673469387755102,,0.8485187255449972,0.8729216152019003,0.8175750834260289,0.8443423319931074,,,0.0,prepr_SBERT,0.0214855949083964,100.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_Naive_Bayes_SBERT_train.png,{'var_smoothing': 3.5111917342151273e-09},12,17,119,853,0.4137931034482758,0.0916030534351145,0.15,0.8775720164609053,0.9804597701149426,0.9261672095548316,0.6456825599545906,0.5380836047774158,0.8641358641358642,0.903680846840456,0.74,06 sentence prompt GPT2,05. 1000 - 1000,03. balanced
balanced_1000_sentence_prompt_GPT2,Random_Forest_Classifier,0.0268890887498855,0.2333333333333334,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT_val.png,,,,0.908091908091908,0.1538461538461538,0.4827586206896552,,0.8894472361809045,0.90625,0.87,0.8877551020408163,,1.0,1.0,1.0,1.0,,,0.0,prepr_SBERT,0.3226690649986267,12.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_Random_Forest_Classifier_SBERT_train.png,"{'max_depth': 30, 'min_samples_leaf': 1, 'n_estimators': 200}",14,15,77,895,0.4827586206896552,0.1538461538461538,0.2333333333333334,0.9207818930041152,0.9835164835164836,0.951115834218916,0.7017702568468852,0.5922245837761247,0.908091908091908,0.9303209365908622,0.8,06 sentence prompt GPT2,05. 1000 - 1000,03. balanced
balanced_1000_sentence_prompt_GPT2,SVC,0.034637310107549,0.2912621359223301,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_SVC_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_SVC_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_SVC_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_sentence_prompt_GPT2_SVC_SBERT.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT2_SVC_SBERT_val.png,,,,0.9270729270729272,0.2027027027027027,0.5172413793103449,,0.9396984924623116,0.94,0.94,0.94,,,,,,,,0.0,prepr_SBERT,0.069274620215098,2.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT2_SVC_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT2_SVC_SBERT_val.png,,,{'C': 1},15,14,59,913,0.5172413793103449,0.2027027027027027,0.2912621359223301,0.9393004115226338,0.9848975188781014,0.9615587151132176,0.7282708954164894,0.6264104255177738,0.9270729270729272,0.9421395334982968,0.85,06 sentence prompt GPT2,05. 1000 - 1000,03. balanced
balanced_1000_sentence_prompt_GPT4o_mini,Logistic_Regression,0.0159855564435323,0.23121387283237,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT_test.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT_test.png,,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/learningcurve_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/conf_matrix_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT_val.png,,,,0.8671328671328671,0.1388888888888889,0.6896551724137931,,0.914141414141414,0.8942307692307693,0.9393939393939394,0.916256157635468,,0.9842873176206508,0.9757709251101322,0.9932735426008968,0.9844444444444445,,,0.0,prepr_SBERT,0.0959133386611938,6.0,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT_val.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/roc_curve_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT_train.png,/home/froh/FinalProject_SBERT_AUG_total_cl_PRE/prc_curve_balanced_1000_sentence_prompt_GPT4o_mini_Logistic_Regression_SBERT_train.png,"{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",20,9,124,848,0.6896551724137931,0.1388888888888889,0.23121387283237,0.8724279835390947,0.9894982497082848,0.9272826681246584,0.7810415779764439,0.5792482704785141,0.8671328671328671,0.907116838890416,0.89,07 sentence prompt GPT4o mini,05. 1000 - 1000,03. balanced
